avg_dist,spi_mean,spi_std
12.006781599198288,0.928112284406899,0.9233197925668817
36.00241994965292,0.9593901005615777,0.9211321180859569
59.999908458972854,1.0051557481881483,0.9310852949054047
84.49979135831276,1.0617546558145952,0.9393235866343893
109.00040967651142,1.1722360076243286,0.9400023914072023
132.9993957847668,1.107669747737339,0.936958220434332
156.99157035668657,1.0794768089053803,0.9357230082473509
181.4967145536777,1.0594704545454545,0.948590841981253
205.98688785163355,0.967822695035461,0.9315653260736031
230.0006084009628,1.0397248157248158,0.917761949269355
253.85012170339195,0.9746944444444444,0.9573884202304507
278.40604211658126,0.944156862745098,1.0090823315590596
301.47956503809036,0.9468000000000001,0.7717625023282746
326.42072427813014,0.62375,0.6272441211362606
